state_name,state,fips,fed_cattle,lat,lon,region,contract_share
MISSOURI,29,29111,920.8636364,40.097095,-91.723953,5,0.372
MISSOURI,29,29113,397,39.057522,-90.959816,5,0.372
MISSOURI,29,29115,2805,39.870014,-93.10704,5,0.372
MISSOURI,29,29117,1135,39.781731,-93.547768,5,0.372
MISSOURI,29,29119,317,36.628494,-94.348602,5,0.372
MISSOURI,29,29121,920.8636364,39.830498,-92.564529,5,0.372
MISSOURI,29,29123,1081,37.477882,-90.344086,5,0.372
MISSOURI,29,29125,328,38.161789,-91.925247,5,0.372
MISSOURI,29,29127,243,39.804718,-91.626465,5,0.372
MISSOURI,29,29129,920.8636364,40.422424,-93.568985,5,0.372
MISSOURI,29,29131,920.8636364,38.216103,-92.427704,5,0.372
MISSOURI,29,29135,274,38.635101,-92.580147,5,0.372
MISSOURI,29,29137,5656,39.496738,-92.001602,5,0.372
MISSOURI,29,29139,1484,38.940205,-91.469917,5,0.372
MISSOURI,29,29141,569,38.420681,-92.886337,5,0.372
MISSOURI,29,29145,981,36.905186,-94.339462,5,0.372
MISSOURI,29,29147,1080,40.361439,-94.879974,5,0.372
MISSOURI,29,29149,557,36.687374,-91.40329,5,0.372
MISSOURI,29,29151,729,38.458885,-91.861206,5,0.372
MISSOURI,29,29153,1097,36.649097,-92.444771,5,0.372
MISSOURI,29,29157,7353,37.710217,-89.825432,5,0.372
MISSOURI,29,29159,1354,38.72863,-93.285744,5,0.372
MISSOURI,29,29161,439,37.877476,-91.793396,5,0.372
MISSOURI,29,29163,2114,39.340038,-91.171387,5,0.372
MISSOURI,29,29165,949,39.379654,-94.775658,5,0.372
MISSOURI,29,29167,2141,37.616859,-93.401329,5,0.372
MISSOURI,29,29169,136,37.824276,-92.207832,5,0.372
MISSOURI,29,29171,1035,40.477715,-93.013748,5,0.372
MISSOURI,29,29173,920.8636364,39.5271,-91.520607,5,0.372
MISSOURI,29,29175,1055,39.440067,-92.497108,5,0.372
MISSOURI,29,29177,920.8636364,39.350636,-93.991028,5,0.372
MISSOURI,29,29179,36,37.358269,-90.967056,5,0.372
MISSOURI,29,29181,1200,36.653652,-90.863403,5,0.372
MISSOURI,29,29183,693,38.784233,-90.66864,5,0.372
MISSOURI,29,29185,675,38.037464,-93.778145,5,0.372
MISSOURI,29,29186,920.8636364,37.890942,-90.197617,5,0.372
MISSOURI,29,29187,382,37.812508,-90.476974,5,0.372
MISSOURI,29,29195,579,39.139435,-93.205399,5,0.372
MISSOURI,29,29197,1407,40.471828,-92.518478,5,0.372
MISSOURI,29,29199,2412,40.452011,-92.147247,5,0.372
MISSOURI,29,29201,920.8636364,37.053497,-89.571259,5,0.372
MISSOURI,29,29205,290,39.797997,-92.076584,5,0.372
MISSOURI,29,29207,1236,36.854797,-89.943008,5,0.372
MISSOURI,29,29209,106,36.745304,-93.453461,5,0.372
MISSOURI,29,29211,920.8636364,40.209869,-93.111565,5,0.372
MISSOURI,29,29213,920.8636364,36.654724,-93.040688,5,0.372
MISSOURI,29,29215,1215,37.317165,-91.965553,5,0.372
MISSOURI,29,29217,1305,37.848156,-94.342552,5,0.372
MISSOURI,29,29219,377,38.765522,-91.161522,5,0.372
MISSOURI,29,29221,75,37.962517,-90.877457,5,0.372
MISSOURI,29,29223,611,37.110851,-90.460022,5,0.372
MISSOURI,29,29225,966,37.279617,-92.876915,5,0.372
MISSOURI,29,29227,505,40.478951,-94.418709,5,0.372
MISSOURI,29,29229,597,37.27029,-92.469147,5,0.372
MONTANA,30,30001,596,45.135376,-112.90355,7,0.327
MONTANA,30,30003,1558,45.423519,-107.49012,7,0.327
MONTANA,30,30005,224,48.432999,-108.96021,7,0.327
MONTANA,30,30007,73,46.325344,-111.49701,7,0.327
MONTANA,30,30009,3525,45.22538,-109.02872,7,0.327
MONTANA,30,30011,634,45.51693,-104.53655,7,0.327
MONTANA,30,30013,1094,47.309891,-111.34621,7,0.327
MONTANA,30,30015,355,47.880344,-110.43524,7,0.327
MONTANA,30,30017,1062.611111,46.252449,-105.57149,7,0.327
MONTANA,30,30021,1062.611111,47.2663,-104.90068,7,0.327
MONTANA,30,30025,1062.611111,46.334938,-104.41859,7,0.327
MONTANA,30,30027,1749,47.264542,-109.22437,7,0.327
MONTANA,30,30029,731,48.296604,-114.05329,7,0.327
MONTANA,30,30031,1062.611111,45.543518,-111.17091,7,0.327
MONTANA,30,30033,1372,47.277275,-106.99362,7,0.327
MONTANA,30,30035,280,48.705006,-112.99423,7,0.327
MONTANA,30,30037,1062.611111,46.382046,-109.17439,7,0.327
MONTANA,30,30039,1062.611111,46.404732,-113.44124,7,0.327
MONTANA,30,30041,242,48.62862,-110.1114,7,0.327
MONTANA,30,30043,565,46.150753,-112.08984,7,0.327
MONTANA,30,30045,1062.611111,47.046272,-110.26774,7,0.327
MONTANA,30,30047,1387,47.649719,-114.09011,7,0.327
MONTANA,30,30049,341,47.127323,-112.39354,7,0.327
MONTANA,30,30053,80,48.540825,-115.40517,7,0.327
MONTANA,30,30055,266,47.648598,-105.79244,7,0.327
MONTANA,30,30057,1382,45.301315,-111.92059,7,0.327
MONTANA,30,30059,1196,46.598358,-110.88976,7,0.327
MONTANA,30,30063,1062.611111,47.036285,-113.92587,7,0.327
MONTANA,30,30067,944,45.488686,-110.52657,7,0.327
MONTANA,30,30069,1062.611111,47.116932,-108.25409,7,0.327
MONTANA,30,30071,748,48.25877,-107.91498,7,0.327
MONTANA,30,30073,858,48.228817,-112.22505,7,0.327
MONTANA,30,30075,1446,45.394802,-105.63107,7,0.327
MONTANA,30,30077,1062.611111,46.853096,-112.9343,7,0.327
MONTANA,30,30079,1062.611111,46.861431,-105.38128,7,0.327
MONTANA,30,30081,194,46.081738,-114.11897,7,0.327
MONTANA,30,30083,3262,47.785172,-104.55817,7,0.327
MONTANA,30,30085,1062.611111,48.29517,-105.01138,7,0.327
MONTANA,30,30087,1144,46.229992,-106.73028,7,0.327
MONTANA,30,30089,1062.611111,47.67347,-115.13888,7,0.327
MONTANA,30,30091,1062.611111,48.721523,-104.50639,7,0.327
MONTANA,30,30095,1466,45.670135,-109.394,7,0.327
MONTANA,30,30097,458,45.812508,-109.94138,7,0.327
MONTANA,30,30099,1062.611111,47.83868,-112.23973,7,0.327
MONTANA,30,30101,1062.611111,48.655678,-111.69406,7,0.327
MONTANA,30,30103,1093,46.21199,-107.27338,7,0.327
MONTANA,30,30105,634,48.364529,-106.67,7,0.327
MONTANA,30,30107,1062.611111,46.467712,-109.84441,7,0.327
MONTANA,30,30109,1062.611111,46.96368,-104.25056,7,0.327
MONTANA,30,30111,14209,45.935345,-108.27711,7,0.327
NEBRASKA,31,31001,42933.26923,40.524509,-98.501198,3,0.623
NEBRASKA,31,31003,113038,42.17696,-98.066597,3,0.623
NEBRASKA,31,31005,42933.26923,41.568962,-101.69595,3,0.623
NEBRASKA,31,31007,42933.26923,41.546249,-103.71119,3,0.623
NEBRASKA,31,31009,4002,41.913143,-99.976929,3,0.623
NEBRASKA,31,31011,116974,41.707508,-98.067513,3,0.623
NEBRASKA,31,31013,17913,42.220749,-103.09019,3,0.623
NEBRASKA,31,31015,15004,42.898048,-98.76828,3,0.623
NEBRASKA,31,31017,102530,42.431183,-99.930756,3,0.623
NEBRASKA,31,31019,41618,40.855534,-99.072495,3,0.623
NEBRASKA,31,31021,37409,41.851105,-96.325508,3,0.623
NEBRASKA,31,31023,32113,41.226231,-97.130325,3,0.623
NEBRASKA,31,31025,247,40.911209,-96.141998,3,0.623
NEBRASKA,31,31027,85027,42.599514,-97.252731,3,0.623
NEBRASKA,31,31029,42933.26923,40.523712,-101.69794,3,0.623
NEBRASKA,31,31031,6544,42.545387,-101.12016,3,0.623
NEBRASKA,31,31033,60027,41.220028,-102.99643,3,0.623
NEBRASKA,31,31035,42933.26923,40.524395,-98.051262,3,0.623
NEBRASKA,31,31037,111241,41.574791,-97.08683,3,0.623
NEBRASKA,31,31039,560933,41.916378,-96.787308,3,0.623
NEBRASKA,31,31041,243125,41.394337,-99.72525,3,0.623
NEBRASKA,31,31045,8043,42.720749,-103.13361,3,0.623
NEBRASKA,31,31047,270105,40.86821,-99.81694,3,0.623
NEBRASKA,31,31049,42933.26923,41.111488,-102.3347,3,0.623
NEBRASKA,31,31051,42933.26923,42.494114,-96.868774,3,0.623
NEBRASKA,31,31053,43238,41.580036,-96.655174,3,0.623
NEBRASKA,31,31055,42933.26923,41.296124,-96.156776,3,0.623
NEBRASKA,31,31057,15372,40.176323,-101.68742,3,0.623
NEBRASKA,31,31059,25049,40.524567,-97.596458,3,0.623
NEBRASKA,31,31061,3198,40.176373,-98.952995,3,0.623
NEBRASKA,31,31063,42933.26923,40.529976,-100.39282,3,0.623
NEBRASKA,31,31065,13388,40.176464,-99.912491,3,0.623
NEBRASKA,31,31067,5249,40.261837,-96.689392,3,0.623
NEBRASKA,31,31069,42933.26923,41.618679,-102.33393,3,0.623
NEBRASKA,31,31071,35942,41.914291,-98.991119,3,0.623
NEBRASKA,31,31073,22058,40.51178,-99.8311,3,0.623
NEBRASKA,31,31075,42933.26923,41.915287,-101.7407,3,0.623
NEBRASKA,31,31077,32043,41.567482,-98.521423,3,0.623
NEBRASKA,31,31079,56824,40.872623,-98.502113,3,0.623
NEBRASKA,31,31081,32164,40.873146,-98.021751,3,0.623
NEBRASKA,31,31083,42933.26923,40.176552,-99.404366,3,0.623
NEBRASKA,31,31085,42933.26923,40.524448,-101.06071,3,0.623
NEBRASKA,31,31087,350,40.176155,-101.04125,3,0.623
NEBRASKA,31,31089,33174,42.453526,-98.783752,3,0.623
NEBRASKA,31,31091,900,41.915863,-101.13543,3,0.623
NEBRASKA,31,31093,50142,41.220055,-98.516647,3,0.623
NEBRASKA,31,31095,42933.26923,40.175819,-97.14257,3,0.623
NEBRASKA,31,31097,663,40.392525,-96.265205,3,0.623
NEBRASKA,31,31099,133608,40.506634,-98.948769,3,0.623
NEBRASKA,31,31101,42933.26923,41.199417,-101.6616,3,0.623
NEBRASKA,31,31103,42933.26923,42.87915,-99.709343,3,0.623
NEBRASKA,31,31105,462,41.198006,-103.71627,3,0.623
NEBRASKA,31,31107,93817,42.635395,-97.891022,3,0.623
NEBRASKA,31,31109,556,40.784168,-96.687759,3,0.623
NEBRASKA,31,31111,316520,41.047405,-100.74585,3,0.623
NEBRASKA,31,31113,1514,41.566509,-100.48176,3,0.623
NEBRASKA,31,31115,42933.26923,41.913719,-99.454407,3,0.623
NEBRASKA,31,31117,707,41.567974,-101.05991,3,0.623
NEBRASKA,31,31119,81104,41.91663,-97.600761,3,0.623
NEBRASKA,31,31121,47062,41.167507,-98.034454,3,0.623
NEBRASKA,31,31123,124049,41.717171,-103.0101,3,0.623
NEBRASKA,31,31125,6394,41.397503,-97.993271,3,0.623
NEBRASKA,31,31127,42933.26923,40.385765,-95.848114,3,0.623
NEBRASKA,31,31129,3458,40.176376,-98.047333,3,0.623
NEBRASKA,31,31131,181,40.648388,-96.136307,3,0.623
NEBRASKA,31,31133,470,40.13139,-96.237068,3,0.623
NEBRASKA,31,31135,16720,40.850822,-101.6503,3,0.623
NEBRASKA,31,31137,309393,40.511406,-99.413902,3,0.623
NEBRASKA,31,31139,45341,42.264339,-97.601265,3,0.623
NEBRASKA,31,31141,134732,41.570789,-97.520493,3,0.623
NEBRASKA,31,31143,33640,41.186192,-97.565674,3,0.623
NEBRASKA,31,31145,42933.26923,40.175571,-100.47702,3,0.623
NEBRASKA,31,31147,2605,40.122486,-95.710724,3,0.623
NEBRASKA,31,31149,42933.26923,42.419674,-99.450401,3,0.623
NEBRASKA,31,31151,17966,40.524147,-97.140793,3,0.623
NEBRASKA,31,31153,42933.26923,41.113747,-96.10836,3,0.623
NEBRASKA,31,31155,42933.26923,41.228298,-96.637459,3,0.623
NEBRASKA,31,31157,91760,41.850883,-103.70976,3,0.623
NEBRASKA,31,31159,27181,40.872402,-97.139664,3,0.623
NEBRASKA,31,31161,2663,42.502457,-102.40891,3,0.623
NEBRASKA,31,31163,4866,41.220459,-98.975883,3,0.623
NEBRASKA,31,31165,42933.26923,42.489269,-103.75983,3,0.623
NEBRASKA,31,31167,27816,41.916985,-97.193947,3,0.623
NEBRASKA,31,31169,42933.26923,40.176189,-97.59507,3,0.623
NEBRASKA,31,31173,40240,42.158981,-96.544563,3,0.623
NEBRASKA,31,31175,43186,41.567818,-98.97979,3,0.623
NEBRASKA,31,31177,5496,41.529881,-96.221939,3,0.623
NEBRASKA,31,31179,14274,42.209332,-97.119263,3,0.623
NEBRASKA,31,31181,42933.26923,40.176422,-98.50016,3,0.623
NEBRASKA,31,31183,42933.26923,41.914875,-98.527924,3,0.623
NEBRASKA,31,31185,44430,40.872726,-97.597099,3,0.623
NEVADA,32,32001,62,39.581387,-118.33618,6,0.853
NEVADA,32,32003,541.875,36.215736,-115.01568,6,0.853
NEVADA,32,32005,248,38.912846,-119.61756,6,0.853
NEVADA,32,32007,541.875,41.145542,-115.35795,6,0.853
NEVADA,32,32011,541.875,39.984184,-116.26952,6,0.853
NEVADA,32,32013,541.875,41.406624,-118.11175,6,0.853
NEVADA,32,32015,541.875,39.933239,-117.03829,6,0.853
NEVADA,32,32017,541.875,37.643684,-114.87674,6,0.853
NEVADA,32,32019,541.875,39.021832,-119.18748,6,0.853
NEVADA,32,32023,541.875,38.041901,-116.47179,6,0.853
NEVADA,32,32027,796,40.440453,-118.40436,6,0.853
NEVADA,32,32033,590,39.442223,-114.90282,6,0.853
NEW HAMPSHIRE,33,33003,28.75,43.880421,-71.206314,9,0.559
NEW HAMPSHIRE,33,33005,28.75,42.921612,-72.248222,9,0.559
NEW HAMPSHIRE,33,33007,102,44.690735,-71.304428,9,0.559
NEW HAMPSHIRE,33,33009,28.75,43.940266,-71.824051,9,0.559
NEW HAMPSHIRE,33,33011,59,42.915131,-71.71022,9,0.559
NEW HAMPSHIRE,33,33017,28.75,43.299816,-71.029045,9,0.559
NEW JERSEY,34,34005,35.25,39.875301,-74.667816,9,0.559
NEW JERSEY,34,34019,75,40.561634,-74.906693,9,0.559
NEW JERSEY,34,34021,35.25,40.273312,-74.691933,9,0.559
NEW JERSEY,34,34033,135,39.583939,-75.34832,9,0.559
NEW JERSEY,34,34035,35.25,40.562126,-74.61422,9,0.559
NEW JERSEY,34,34037,49,41.138943,-74.688576,9,0.559
NEW JERSEY,34,34041,35.25,40.851803,-75.001663,9,0.559
NEW MEXICO,35,35003,202,33.91449,-108.40494,1,0.857
NEW MEXICO,35,35005,5018.333333,33.362644,-104.46684,1,0.857
NEW MEXICO,35,35007,5550,36.606361,-104.64882,1,0.857
NEW MEXICO,35,35009,5018.333333,34.57402,-103.34692,1,0.857
NEW MEXICO,35,35011,536,34.342987,-104.41154,1,0.857
NEW MEXICO,35,35015,112,32.471348,-104.30419,1,0.857
NEW MEXICO,35,35019,86,34.86293,-104.79092,1,0.857
NEW MEXICO,35,35023,5018.333333,31.913904,-108.71486,1,0.857
NEW MEXICO,35,35025,372,32.79216,-103.41245,1,0.857
NEW MEXICO,35,35027,5018.333333,33.745266,-105.45802,1,0.857
NEW MEXICO,35,35029,5018.333333,32.181953,-107.74892,1,0.857
NEW MEXICO,35,35033,5018.333333,36.010296,-104.94551,1,0.857
NEW MEXICO,35,35037,740,35.104565,-103.54963,1,0.857
NEW MEXICO,35,35039,102,36.509445,-106.69112,1,0.857
NEW MEXICO,35,35041,967,34.020943,-103.4799,1,0.857
NEW MEXICO,35,35043,144,35.688744,-106.8676,1,0.857
NEW MEXICO,35,35047,5018.333333,35.480064,-104.81734,1,0.857
NEW MEXICO,35,35053,5018.333333,34.007156,-106.92949,1,0.857
NEW MEXICO,35,35059,12094,36.482075,-103.47095,1,0.857
NEW MEXICO,35,35061,5018.333333,34.71595,-106.81256,1,0.857
NEW YORK,36,36001,2625,42.600292,-73.977562,9,0.559
NEW YORK,36,36003,247,42.257713,-78.026382,9,0.559
NEW YORK,36,36007,315,42.160759,-75.818428,9,0.559
NEW YORK,36,36009,1095,42.247566,-78.679413,9,0.559
NEW YORK,36,36011,343,42.914085,-76.557022,9,0.559
NEW YORK,36,36013,1046,42.227695,-79.367027,9,0.559
NEW YORK,36,36015,74,42.141499,-76.758492,9,0.559
NEW YORK,36,36017,312,42.493958,-75.60817,9,0.559
NEW YORK,36,36019,393.5555556,44.746101,-73.67984,9,0.559
NEW YORK,36,36021,393.5555556,42.248642,-73.631355,9,0.559
NEW YORK,36,36023,154,42.595695,-76.070702,9,0.559
NEW YORK,36,36025,315,42.197582,-74.966469,9,0.559
NEW YORK,36,36027,297,41.763489,-73.743309,9,0.559
NEW YORK,36,36029,510,42.764412,-78.731598,9,0.559
NEW YORK,36,36031,393.5555556,44.117359,-73.773781,9,0.559
NEW YORK,36,36033,654,44.593575,-74.303513,9,0.559
NEW YORK,36,36037,1340,42.999233,-78.195908,9,0.559
NEW YORK,36,36039,393.5555556,42.275803,-74.123741,9,0.559
NEW YORK,36,36045,222,44.049744,-75.921982,9,0.559
NEW YORK,36,36049,66,43.784416,-75.449043,9,0.559
NEW YORK,36,36051,1750,42.724743,-77.779625,9,0.559
NEW YORK,36,36053,1254,42.913742,-75.673325,9,0.559
NEW YORK,36,36055,393.5555556,43.146206,-77.697426,9,0.559
NEW YORK,36,36057,393.5555556,42.903107,-74.444756,9,0.559
NEW YORK,36,36063,106,43.201134,-78.744598,9,0.559
NEW YORK,36,36065,88,43.24361,-75.43737,9,0.559
NEW YORK,36,36067,76,43.010349,-76.195221,9,0.559
NEW YORK,36,36069,1937,42.852863,-77.304291,9,0.559
NEW YORK,36,36071,393.5555556,41.4025,-74.307182,9,0.559
NEW YORK,36,36073,432,43.252209,-78.231262,9,0.559
NEW YORK,36,36075,393.5555556,43.429935,-76.145309,9,0.559
NEW YORK,36,36077,484,42.635651,-75.030632,9,0.559
NEW YORK,36,36083,53,42.708572,-73.511673,9,0.559
NEW YORK,36,36089,269,44.496891,-75.06752,9,0.559
NEW YORK,36,36091,52,43.10487,-73.864891,9,0.559
NEW YORK,36,36095,72,42.588741,-74.442078,9,0.559
NEW YORK,36,36097,161,42.394409,-76.880325,9,0.559
NEW YORK,36,36099,627,42.778187,-76.823364,9,0.559
NEW YORK,36,36101,2655,42.268536,-77.381454,9,0.559
NEW YORK,36,36105,160,41.716042,-74.764359,9,0.559
NEW YORK,36,36107,116,42.168697,-76.307343,9,0.559
NEW YORK,36,36115,49,43.307259,-73.42836,9,0.559
NEW YORK,36,36117,1321,43.156487,-77.029472,9,0.559
NEW YORK,36,36119,393.5555556,41.161644,-73.756432,9,0.559
NEW YORK,36,36121,1200,42.699467,-78.222679,9,0.559
NEW YORK,36,36123,3744,42.633541,-77.105164,9,0.559
NORTH CAROLINA,37,37003,381,35.922661,-81.174362,10,0.667
NORTH CAROLINA,37,37005,129,36.489788,-81.133804,10,0.667
NORTH CAROLINA,37,37007,66,34.970886,-80.098793,10,0.667
NORTH CAROLINA,37,37009,172,36.431278,-81.503014,10,0.667
NORTH CAROLINA,37,37013,76.95833333,35.484173,-76.847519,10,0.667
NORTH CAROLINA,37,37021,147,35.608273,-82.521011,10,0.667
NORTH CAROLINA,37,37023,76.95833333,35.750259,-81.710464,10,0.667
NORTH CAROLINA,37,37025,301,35.386883,-80.552216,10,0.667
NORTH CAROLINA,37,37027,46,35.948349,-81.546432,10,0.667
NORTH CAROLINA,37,37033,76.95833333,36.393253,-79.332748,10,0.667
NORTH CAROLINA,37,37035,76.95833333,35.663059,-81.216072,10,0.667
NORTH CAROLINA,37,37037,44,35.705521,-79.254753,10,0.667
NORTH CAROLINA,37,37043,76.95833333,35.057827,-83.74482,10,0.667
NORTH CAROLINA,37,37045,151,35.334953,-81.555885,10,0.667
NORTH CAROLINA,37,37047,150,34.266457,-78.656548,10,0.667
NORTH CAROLINA,37,37049,90,35.117397,-77.081215,10,0.667
NORTH CAROLINA,37,37051,76.95833333,35.042919,-78.829834,10,0.667
NORTH CAROLINA,37,37057,55,35.793118,-80.212402,10,0.667
NORTH CAROLINA,37,37061,115,34.936146,-77.93557,10,0.667
NORTH CAROLINA,37,37063,300,36.03685,-78.87664,10,0.667
NORTH CAROLINA,37,37067,76.95833333,36.128567,-80.260162,10,0.667
NORTH CAROLINA,37,37069,214,36.082104,-78.284332,10,0.667
NORTH CAROLINA,37,37071,84,35.294422,-81.18,10,0.667
NORTH CAROLINA,37,37073,360,36.44524,-76.696228,10,0.667
NORTH CAROLINA,37,37077,76.95833333,36.303001,-78.651169,10,0.667
NORTH CAROLINA,37,37081,76.95833333,36.079464,-79.788452,10,0.667
NORTH CAROLINA,37,37083,553,36.258026,-77.651718,10,0.667
NORTH CAROLINA,37,37087,228,35.556225,-82.984306,10,0.667
NORTH CAROLINA,37,37089,76.95833333,35.332451,-82.485458,10,0.667
NORTH CAROLINA,37,37091,76.95833333,36.364319,-76.983551,10,0.667
NORTH CAROLINA,37,37097,1849,35.803638,-80.873955,10,0.667
NORTH CAROLINA,37,37099,55,35.281448,-83.138618,10,0.667
NORTH CAROLINA,37,37101,291,35.517883,-78.36422,10,0.667
NORTH CAROLINA,37,37105,54,35.477089,-79.16967,10,0.667
NORTH CAROLINA,37,37109,76.95833333,35.486317,-81.225487,10,0.667
NORTH CAROLINA,37,37113,76.95833333,35.152905,-83.424393,10,0.667
NORTH CAROLINA,37,37115,72,35.85796,-82.707527,10,0.667
NORTH CAROLINA,37,37117,76.95833333,35.841747,-77.104622,10,0.667
NORTH CAROLINA,37,37119,76.95833333,35.242294,-80.831345,10,0.667
NORTH CAROLINA,37,37121,76.95833333,36.019035,-82.173317,10,0.667
NORTH CAROLINA,37,37125,76.95833333,35.310623,-79.481773,10,0.667
NORTH CAROLINA,37,37135,132,36.064205,-79.118317,10,0.667
NORTH CAROLINA,37,37145,76.95833333,36.389996,-78.971497,10,0.667
NORTH CAROLINA,37,37151,82,35.710125,-79.80574,10,0.667
NORTH CAROLINA,37,37155,140,34.640339,-79.105217,10,0.667
NORTH CAROLINA,37,37157,76.95833333,36.396042,-79.774422,10,0.667
NORTH CAROLINA,37,37159,289,35.638611,-80.524689,10,0.667
NORTH CAROLINA,37,37161,76.95833333,35.401543,-81.924011,10,0.667
NORTH CAROLINA,37,37163,76.95833333,34.99049,-78.371284,10,0.667
NORTH CAROLINA,37,37167,76.95833333,35.310978,-80.249908,10,0.667
NORTH CAROLINA,37,37169,51,36.402145,-80.239288,10,0.667
NORTH CAROLINA,37,37171,448,36.411446,-80.690872,10,0.667
NORTH CAROLINA,37,37175,76.95833333,35.20298,-82.795044,10,0.667
NORTH CAROLINA,37,37177,76.95833333,35.817936,-76.196281,10,0.667
NORTH CAROLINA,37,37179,86,34.989559,-80.529129,10,0.667
NORTH CAROLINA,37,37189,57,36.226833,-81.705353,10,0.667
NORTH CAROLINA,37,37193,2729,36.202812,-81.165901,10,0.667
NORTH CAROLINA,37,37197,120,36.156006,-80.663254,10,0.667
NORTH DAKOTA,38,38001,409,46.096905,-102.52855,7,0.327
NORTH DAKOTA,38,38003,1218,46.935932,-98.071709,7,0.327
NORTH DAKOTA,38,38005,1293,48.068989,-99.364143,7,0.327
NORTH DAKOTA,38,38007,1240,47.023701,-103.3763,7,0.327
NORTH DAKOTA,38,38009,53,48.792133,-100.83331,7,0.327
NORTH DAKOTA,38,38011,1268.5,46.112839,-103.5207,7,0.327
NORTH DAKOTA,38,38013,387,48.790195,-102.52062,7,0.327
NORTH DAKOTA,38,38015,3505,46.977901,-100.4677,7,0.327
NORTH DAKOTA,38,38017,546,46.93306,-97.248985,7,0.327
NORTH DAKOTA,38,38021,9304,46.110252,-98.504936,7,0.327
NORTH DAKOTA,38,38025,470,47.355927,-102.61882,7,0.327
NORTH DAKOTA,38,38027,1268.5,47.716869,-98.900421,7,0.327
NORTH DAKOTA,38,38029,733,46.28442,-100.23925,7,0.327
NORTH DAKOTA,38,38031,1968,47.457035,-98.882866,7,0.327
NORTH DAKOTA,38,38033,1268.5,46.940254,-103.84655,7,0.327
NORTH DAKOTA,38,38035,600,47.920834,-97.456848,7,0.327
NORTH DAKOTA,38,38037,357,46.355488,-101.63823,7,0.327
NORTH DAKOTA,38,38039,1268.5,47.45787,-98.238487,7,0.327
NORTH DAKOTA,38,38041,402,46.433762,-102.46318,7,0.327
NORTH DAKOTA,38,38043,6061,46.980137,-99.780136,7,0.327
NORTH DAKOTA,38,38045,2176,46.456863,-98.535522,7,0.327
NORTH DAKOTA,38,38047,1268.5,46.457336,-99.477127,7,0.327
NORTH DAKOTA,38,38049,4821,48.233849,-100.63493,7,0.327
NORTH DAKOTA,38,38051,2294,46.111805,-99.44146,7,0.327
NORTH DAKOTA,38,38053,205,47.74107,-103.39578,7,0.327
NORTH DAKOTA,38,38055,934,47.608452,-101.32175,7,0.327
NORTH DAKOTA,38,38057,1268.5,47.311142,-101.83229,7,0.327
NORTH DAKOTA,38,38059,4199,46.716911,-101.27994,7,0.327
NORTH DAKOTA,38,38061,279,48.201946,-102.35556,7,0.327
NORTH DAKOTA,38,38065,1268.5,47.11591,-101.34036,7,0.327
NORTH DAKOTA,38,38067,66,48.766193,-97.553116,7,0.327
NORTH DAKOTA,38,38069,376,48.249557,-99.971802,7,0.327
NORTH DAKOTA,38,38071,1268.5,48.270027,-98.719818,7,0.327
NORTH DAKOTA,38,38073,3014,46.456215,-97.657425,7,0.327
NORTH DAKOTA,38,38075,1268.5,48.719116,-101.65773,7,0.327
NORTH DAKOTA,38,38077,3464,46.264214,-96.948799,7,0.327
NORTH DAKOTA,38,38079,1268.5,48.772491,-99.84095,7,0.327
NORTH DAKOTA,38,38081,2279,46.108299,-97.631935,7,0.327
NORTH DAKOTA,38,38083,1268.5,47.575417,-100.34557,7,0.327
NORTH DAKOTA,38,38087,1268.5,46.447403,-103.46018,7,0.327
NORTH DAKOTA,38,38089,900,46.810787,-102.65509,7,0.327
NORTH DAKOTA,38,38093,5355,46.979218,-98.958939,7,0.327
NORTH DAKOTA,38,38095,1268.5,48.685638,-99.245705,7,0.327
NORTH DAKOTA,38,38097,1268.5,47.454357,-97.161903,7,0.327
NORTH DAKOTA,38,38099,132,48.369564,-97.717911,7,0.327
NORTH DAKOTA,38,38101,1268.5,48.222351,-101.54034,7,0.327
NORTH DAKOTA,38,38103,1268.5,47.587307,-99.662231,7,0.327
NORTH DAKOTA,38,38105,93,48.344742,-103.47946,7,0.327
OHIO,39,39001,2168,38.845257,-83.472954,9,0.559
OHIO,39,39003,5289,40.772854,-84.108025,9,0.559
OHIO,39,39005,1592,40.845715,-82.269913,9,0.559
OHIO,39,39007,1831,41.707554,-80.74855,9,0.559
OHIO,39,39009,168,39.333672,-82.041908,9,0.559
OHIO,39,39011,13496,40.55986,-84.224442,9,0.559
OHIO,39,39013,1422,40.016045,-80.990189,9,0.559
OHIO,39,39015,230,38.933998,-83.867279,9,0.559
OHIO,39,39017,2536,39.4403,-84.573975,9,0.559
OHIO,39,39019,1301,40.578884,-81.095131,9,0.559
OHIO,39,39021,753,40.137299,-83.768509,9,0.559
OHIO,39,39023,1852,39.916565,-83.785126,9,0.559
OHIO,39,39025,123.2,39.04982,-84.154877,9,0.559
OHIO,39,39027,125,39.417107,-83.80809,9,0.559
OHIO,39,39029,1626,40.765049,-80.777153,9,0.559
OHIO,39,39031,743,40.302444,-81.919746,9,0.559
OHIO,39,39033,3416,40.850586,-82.919495,9,0.559
OHIO,39,39037,14277,40.133938,-84.619385,9,0.559
OHIO,39,39039,1224,41.32399,-84.490723,9,0.559
OHIO,39,39041,153,40.279259,-83.004593,9,0.559
OHIO,39,39043,1373,41.374004,-82.633713,9,0.559
OHIO,39,39045,1301,39.752293,-82.633171,9,0.559
OHIO,39,39047,240,39.560268,-83.4561,9,0.559
